2012122718      22       2
2012122800      22       2
2012122806      22       2
2012122812      23       1
2012122818      23       1
2012122900      24       1
2012122906      24       1
2012122912      25       5
2012122918      25       5
2012123000      25       5
2012123006      24       1
2012123012      25       5
2012123018      25       5
2012123100      25       5
2012123106      25       5
2012123112      25       5
2012123118      23       1
2013010100      23       1
2013010106      22       1
2013010112      23       1
2013010118      22       1
2013010200      23       1
2013010206      22       1
2013010212      23       1
2013010218      23       1
2013010300      23       1
2013010306      23       1
2013010312      23       1
2013010318      23       1
2013010400      23       1
2013010406      22       1
2013010412      23       1
2013010418      23       1
2013010500      24       1
2013010506      23       1
2013010512      24       1
2013010518      23       1
2013010600      23       1
2013010606      22       1
2013010612      22       1
2013010618      22       1
2013010700      22       1
2013010706      22       1
2013010712      22       1
2013010718      22       1
2013010800      23       1
2013010806      23       1
2013010812      23       1
2013010818      22       1
2013010900      22       1
2013010906      21       2
2013010912      22       1
2013010918      21       2
2013011000      21       2
2013011006      21       2
2013011012      21       2
2013011018      21       2
2013011100      21       2
2013011106      21       2
2013011112      21       2
2013011118      21       2
2013011200      21       2
2013011206      21       2
2013011212      21       2
2013011218      21       2
2013011300      21       2
2013011306      21       2
2013011312      21       2
2013011318      21       2
2013011400      21       2
2013011406      21       2
2013011412      21       2
2013011418      21       2
2013011500      21       2
2013011506      21       2
2013011512      21       2
2013011518      21       2
2013011600      21       2
2013011606      21       2
2013011612      21       2
2013011618      21       2
2013011700      22       1
2013011706      22       1
2013011712      24       1
2013011718      23       1
2013011800      24       1
2013011806      24       1
2013011812      20       5
2013011818      20       5
2013011900      15       5
2013011906      20       5
2013011912      20       5
2013011918      25       1
2013012000      25       1
2013012006      23       1
2013012012      23       1
2013012018      22       1
2013012100      22       1
2013012106      21       2
2013012112      21       2
2013012118      16       2
2013012200      16       2
2013012206      11       2
2013012212       1       3
2013012218       1       3
2013012300       2       3
2013012306       2       3
2013012312      14       5
2013012318      14       5
2013012400      15       5
2013012406      19       5
2013012412      25       1
2013012418      25       1
2013012500      25       1
2013012506      25       1
2013012512      25       1
2013012518      25       1
2013012600      25       1
2013012606      25       1
2013012612      25       1
2013012618      25       1
2013012700      25       1
2013012706      25       1
2013012712      25       1
2013012718      25       1
2013012800      25       1
2013012806      23       1
2013012812      22       1
2013012818      21       2
2013012900      22       1
2013012906      21       2
2013012912      21       2
2013012918      21       2
2013013000      21       2
2013013006      21       2
2013013012      21       2
2013013018      21       2
2013013100      21       2
2013013106      21       2
2013013112      21       2
2013013118      21       2
2013020100      16       2
2013020106      11       6
2013020112       5       4
2013020118       5       4
2013020200       5       4
2013020206       4       4
2013020212       5       4
2013020218       4       4
2013020300       5       4
2013020306       4       4
2013020312       5       4
2013020318       5       4
2013020400       5       4
2013020406       4       4
2013020412       5       4
2013020418       4       4
2013020500       4       4
2013020506       3       4
2013020512       4       4
2013020518       3       4
2013020600       3       4
2013020606       3       4
2013020612       3       4
2013020618       2       3
2013020700       2       3
2013020706       1       3
2013020712       1       3
2013020718       6       3
2013020800       6       3
2013020806      11       6
2013020812      12       3
2013020818      12       3
2013020900      12       3
2013020906      12       3
2013020912      13       1
2013020918      13       1
2013021000       8       4
2013021006       7       3
2013021012       8       4
2013021018       7       3
2013021100       8       4
2013021106      12       3
2013021112      17       2
2013021118      16       2
2013021200      22       2
2013021206      21       2
2013021212      21       2
2013021218      21       2
2013021300      21       2
2013021306      21       2
2013021312      16       2
2013021318      21       2
2013021400      21       2
2013021406      21       2
2013021412      21       2
2013021418      21       2
2013021500      21       2
2013021506      21       2
2013021512      21       2
2013021518      21       2
2013021600      21       2
2013021606      21       2
2013021612      21       2
2013021618      21       2
2013021700      21       2
2013021706      21       2
2013021712      21       2
2013021718      21       2
2013021800      21       2
2013021806      21       2
2013021812      11       6
2013021818      21       2
2013021900      21       2
2013021906      21       2
2013021912      21       2
2013021918      21       2
2013022000      21       2
2013022006      21       2
2013022012      21       2
2013022018      21       2
2013022100      21       2
2013022106      21       2
2013022112      21       2
2013022118      21       2
2013022200      21       2
2013022206      21       2
2013022212      21       2
2013022218      21       2
2013022300      21       2
2013022306      21       2
2013022312      21       2
2013022318      21       2
2013022400      21       2
2013022406      21       2
2013022412      21       2
2013022418      21       2
2013022500      21       2
2013022506      21       2
2013022512      22       2
2013022518      11       6
2013022600       7       3
2013022606      11       6
2013022612      11       6
2013022618      11       6
2013022700      11       6
2013022706      11       6
2013022712      11       6
2013022718      11       6
2013022800      11       6
2013022806      11       6
2013022812      11       6
2013022818      11       6
2013030100      11       3
2013030106      11       3
2013030112      11       3
2013030118       6       3
2013030200      11       3
2013030206      11       3
2013030212      16       2
2013030218      21       2
2013030300      21       2
2013030306      21       2
2013030312      21       2
2013030318       6       3
2013030400       1       3
2013030406       1       3
2013030412       1       3
2013030418       1       3
2013030500       1       3
2013030506      11       3
2013030512      16       2
2013030518      21       2
2013030600      21       2
2013030606      21       2
2013030612      21       2
2013030618      21       2
2013030700      21       2
2013030706      21       2
2013030712      21       2
2013030718      21       2
2013030800      21       2
2013030806      21       2
2013030812      21       2
2013030818      16       2
2013030900      16       2
2013030906      16       2
2013030912      16       2
2013030918      11       3
2013031000      11       3
2013031006      11       3
2013031012      17       2
2013031018      12       6
2013031100      18       2
2013031106      17       2
2013031112      18       2
2013031118      17       2
2013031200      18       2
2013031206      12       6
2013031212      13       6
2013031218       7       4
2013031300       8       4
2013031306       7       4
2013031312       8       4
2013031318       3       4
2013031400       3       4
2013031406       7       4
2013031412       3       4
2013031418       2       3
2013031500       2       3
2013031506       2       3
2013031512       2       3
2013031518       1       3
2013031600       6       3
2013031606       1       3
2013031612       6       3
2013031618       6       3
2013031700      11       3
2013031706      11       3
2013031712      11       3
2013031718      11       3
2013031800      12       6
2013031806      11       3
2013031812      16       2
2013031818      11       3
2013031900      16       2
2013031906      16       2
2013031912      21       2
2013031918      21       2
2013032000      21       2
2013032006      21       2
2013032012      21       2
2013032018      21       2
2013032100      16       2
2013032106      16       2
2013032112      16       2
2013032118      11       3
2013032200      11       3
2013032206      11       3
2013032212      11       3
2013032218       6       3
2013032300       6       3
2013032306      11       3
2013032312      11       3
2013032318      11       3
2013032400      17       2
2013032406      17       2
2013032412      23       2
2013032418      22       2
2013032500      23       2
2013032506      22       2
2013032512      23       2
2013032518      23       2
2013032600      23       2
2013032606      22       2
2013032612      23       2
2013032618      23       2
2013032700      23       2
2013032706      22       2
2013032712      23       2
2013032718      23       2
2013032800      23       2
2013032806      22       2
2013032812      22       2
2013032818      22       2
2013032900      23       2
2013032906      22       2
2013032912      23       2
2013032918      23       2
2013033000      23       2
2013033006      23       2
2013033012      23       2
2013033018      23       2
2013033100      23       2
2013033106      22       2
2013033112      22       2
2013033118      21       2
2013040100      22       1
2013040106      21       2
2013040112      21       2
2013040118      21       2
2013040200      21       2
2013040206      21       2
2013040212      16       2
2013040218      11       2
2013040300       6       3
2013040306       1       3
2013040312       1       3
2013040318       1       3
2013040400       2       3
2013040406       2       3
2013040412       2       3
2013040418       3       3
2013040500       3       3
2013040506      13       5
2013040512      14       5
2013040518      14       5
2013040600       9       4
2013040606       8       4
2013040612       4       4
2013040618       4       4
2013040700       4       4
2013040706       4       4
2013040712       5       4
2013040718       5       4
2013040800       5       4
2013040806       5       4
2013040812       5       4
2013040818       5       4
2013040900      10       4
2013040906      19       5
2013040912      19       5
2013040918      23       1
2013041000      24       1
2013041006      22       1
2013041012      23       1
2013041018      18       5
2013041100      19       5
2013041106      18       5
2013041112      19       5
2013041118      19       5
2013041200      14       5
2013041206      19       5
2013041212      25       1
2013041218      24       1
2013041300      24       1
2013041306      23       1
2013041312      23       1
2013041318      23       1
2013041400      19       5
2013041406      18       5
2013041412      19       5
2013041418      15       4
2013041500      15       4
2013041506      20       1
2013041512      20       1
2013041518      20       1
2013041600      25       1
2013041606      24       1
2013041612      25       1
2013041618      24       1
2013041700      24       1
2013041706      23       1
2013041712      14       5
2013041718      14       5
2013041800      14       5
2013041806      13       5
2013041812      14       5
2013041818      13       5
2013041900      13       5
2013041906      21       2
2013041912      21       2
2013041918      21       2
2013042000      21       2
2013042006      21       2
2013042012      21       2
2013042018      21       2
2013042100      21       2
2013042106      21       2
2013042112      16       2
2013042118      21       2
2013042200      21       2
2013042206      21       2
2013042212      21       2
2013042218      21       2
2013042300      21       2
2013042306      21       2
2013042312      21       2
2013042318      21       2
2013042400      16       2
2013042406      16       2
2013042412      16       2
2013042418      16       2
2013042500      16       2
2013042506      16       2
2013042512      16       2
2013042518      16       2
2013042600      11       2
2013042606      16       2
2013042612      11       2
2013042618      11       2
2013042700      11       2
2013042706      16       2
2013042712       6       3
2013042718      11       2
2013042800      11       2
2013042806      16       2
2013042812      16       2
2013042818      16       2
2013042900      16       2
2013042906      16       2
2013042912      16       2
2013042918      16       2
2013043000      16       2
2013043006      16       2
2013043012      21       2
2013043018      21       2
2013050100       6       3
2013050106       6       3
2013050112       6       3
2013050118       6       3
2013050200      11       2
2013050206      11       2
2013050212      11       2
2013050218      11       2
2013050300      11       2
2013050306      11       2
2013050312       6       3
2013050318       6       3
2013050400       6       3
2013050406       6       3
2013050412      11       2
2013050418      16       2
2013050500      16       2
2013050506      21       2
2013050512      21       2
2013050518      21       2
2013050600      22       2
2013050606      21       2
2013050612      21       2
2013050618      21       2
2013050700      21       2
2013050706      21       2
2013050712      16       2
2013050718      16       2
2013050800      16       2
2013050806      11       2
2013050812      12       2
2013050818      11       2
2013050900      12       2
2013050906      11       2
2013050912      11       2
2013050918      11       2
2013051000      12       2
2013051006       6       3
2013051012       6       3
2013051018       6       3
2013051100       6       3
2013051106       1       3
2013051112       1       3
2013051118       1       3
2013051200       3       3
2013051206       1       3
2013051212       2       3
2013051218       2       3
2013051300       4       4
2013051306       2       3
2013051312       4       4
2013051318       4       4
2013051400       5       4
2013051406       3       3
2013051412       5       4
2013051418       4       4
2013051500       4       4
2013051506       3       3
2013051512       3       3
2013051518       3       3
2013051600       3       3
2013051606       3       3
2013051612       4       4
2013051618       4       4
2013051700       5       4
2013051706       4       4
2013051712       5       4
2013051718       5       4
2013051800       5       4
2013051806       4       4
2013051812       5       4
2013051818       5       4
2013051900       5       4
2013051906       4       4
2013051912       5       4
2013051918       5       4
2013052000       5       4
2013052006       4       4
2013052012       5       4
2013052018       5       4
2013052100       5       4
2013052106       4       4
2013052112       5       4
2013052118       5       4
2013052200       5       4
2013052206       5       4
2013052212       5       4
2013052218       5       4
2013052300       5       4
2013052306       5       4
2013052312       5       4
2013052318       5       4
2013052400       5       4
2013052406       5       4
2013052412       5       4
2013052418       5       4
2013052500       5       4
2013052506       5       4
2013052512       5       4
2013052518       5       4
2013052600       5       4
2013052606       5       4
2013052612       5       4
2013052618       5       4
2013052700       5       4
2013052706       5       4
2013052712       5       4
2013052718       5       4
2013052800       5       4
2013052806       5       4
2013052812       5       4
2013052818       4       4
2013052900       5       4
2013052906       3       3
2013052912      23       1
2013052918       3       3
2013053000      24       1
2013053006      22       2
2013053012      24       1
2013053018      24       1
2013053100      24       1
2013053106      21       2
2013053112      23       1
2013053118      22       2
2013060100      16       2
2013060106      16       2
2013060112      16       2
2013060118      11       2
2013060200      11       2
2013060206       6       2
2013060212       1       3
2013060218       1       3
2013060300       1       3
2013060306       1       3
2013060312       1       3
2013060318       1       3
2013060400       1       3
2013060406       1       3
2013060412       1       3
2013060418       1       3
2013060500       1       3
2013060506       1       3
2013060512       1       3
2013060518       1       3
2013060600       3       3
2013060606       2       3
2013060612       3       3
2013060618       4       4
2013060700       5       4
2013060706       3       3
2013060712       4       4
2013060718       5       4
2013060800       5       4
2013060806       3       3
2013060812       5       4
2013060818       4       4
2013060900       5       4
2013060906       2       3
2013060912       4       4
2013060918       3       3
2013061000      20       5
2013061006      19       5
2013061012      25       1
2013061018      25       1
2013061100      25       1
2013061106      25       1
2013061112      25       1
2013061118      25       1
2013061200      25       1
2013061206      25       1
2013061212      25       1
2013061218      25       1
2013061300      25       1
2013061306      25       1
2013061312      25       1
2013061318      20       5
2013061400      20       5
2013061406      25       1
2013061412      25       1
2013061418      25       1
2013061500      20       5
2013061506      20       5
2013061512      15       4
2013061518      15       4
2013061600      10       4
2013061606       5       4
2013061612       5       4
2013061618       5       4
2013061700       5       4
2013061706       5       4
2013061712       5       4
2013061718       5       4
2013061800       5       4
2013061806       5       4
2013061812      10       4
2013061818      10       4
2013061900      10       4
2013061906      10       4
2013061912      10       4
2013061918      10       4
2013062000      10       4
2013062006      10       4
2013062012      10       4
2013062018      10       4
2013062100      10       4
2013062106      10       4
2013062112      10       4
2013062118      10       4
2013062200      10       4
2013062206      10       4
2013062212      10       4
2013062218      10       4
2013062300      15       4
2013062306      10       4
2013062312      15       4
2013062318      10       4
2013062400      10       4
2013062406      10       4
2013062412      10       4
2013062418      10       4
2013062500      10       4
2013062506      16       2
2013062512      10       4
2013062518      10       4
2013062600      10       4
2013062606      10       4
2013062612      10       4
2013062618      10       4
2013062700      10       4
2013062706      10       4
2013062712      21       1
2013062718      21       1
2013062800      21       1
2013062806      21       1
2013062812      21       1
2013062818      21       1
2013062900      21       1
2013062906      21       1
2013062912      21       1
2013062918      21       1
2013063000      21       1
2013063006      21       1
2013063012      14       5
2013063018       9       4
2013070100      25       4
2013070106      25       4
2013070112      25       4
2013070118      25       4
2013070200      25       4
2013070206      25       4
2013070212      25       4
2013070218       5       2
2013070300       4       2
2013070306       1       2
2013070312       2       2
2013070318       1       2
2013070400       1       2
2013070406       1       2
2013070412       1       2
2013070418       1       2
2013070500       1       2
2013070506       1       2
2013070512       1       2
2013070518       1       2
2013070600       1       2
2013070606       1       2
2013070612       1       2
2013070618       1       2
2013070700       1       2
2013070706       1       2
2013070712       1       2
2013070718       1       2
2013070800       1       2
2013070806       1       2
2013070812       2       2
2013070818       2       2
2013070900       3       2
2013070906       1       2
2013070912       1       2
2013070918      11       3
2013071000       6       2
2013071006       1       2
2013071012       1       2
2013071018      11       3
2013071100       6       2
2013071106      16       3
2013071112      11       3
2013071118      16       3
2013071200      16       3
2013071206      16       3
2013071212      16       3
2013071218      16       3
2013071300      16       3
2013071306      16       3
2013071312      11       3
2013071318      11       3
2013071400       6       2
2013071406       1       2
2013071412       1       2
2013071418       1       2
2013071500       1       2
2013071506       1       2
2013071512       1       2
2013071518       1       2
2013071600       1       2
2013071606       1       2
2013071612       1       2
2013071618       1       2
2013071700       1       2
2013071706       1       2
2013071712       1       2
2013071718       1       2
2013071800       1       2
2013071806       1       2
2013071812       1       2
2013071818       1       2
2013071900       1       2
2013071906       1       2
2013071912       1       2
2013071918       1       2
2013072000       1       2
2013072006       1       2
2013072012       1       2
2013072018       1       2
2013072100       1       2
2013072106       1       2
2013072112       1       2
2013072118       6       2
2013072200       7       2
2013072206       6       2
2013072212       6       2
2013072218      11       3
2013072300       7       2
2013072306       6       2
2013072312       1       2
2013072318       6       2
2013072400       8       2
2013072406       6       2
2013072412       9       5
2013072418      10       5
2013072500      15       5
2013072506      25       4
2013072512      25       4
2013072518      25       4
2013072600      25       4
2013072606      23       3
2013072612      23       3
2013072618      22       3
2013072700      22       3
2013072706      21       3
2013072712      21       3
2013072718      21       3
2013072800      11       3
2013072806       6       2
2013072812       6       2
2013072818       1       2
2013072900       2       2
2013072906       1       2
2013072912       1       2
2013072918       2       2
2013073000       3       2
2013073006       1       2
2013073012       3       2
2013073018       3       2
2013073100       3       2
2013073106       1       2
2013073112       2       2
2013073118       7       2
2013080100      23       3
2013080106      21       3
2013080112      22       3
2013080118      22       3
2013080200      23       3
2013080206      22       3
2013080212      18       4
2013080218      18       4
2013080300      14       3
2013080306       7       2
2013080312       9       5
2013080318      14       3
2013080400      10       5
2013080406      14       3
2013080412      15       4
2013080418      25       4
2013080500      25       4
2013080506      25       4
2013080512      25       4
2013080518      25       4
2013080600      25       4
2013080606      25       4
2013080612      25       4
2013080618      25       4
2013080700      25       4
2013080706      24       4
2013080712      25       4
2013080718      25       4
2013080800      25       4
2013080806      21       3
2013080812      17       3
2013080818      16       6
2013080900      13       3
2013080906      16       6
2013080912       4       1
2013080918      17       3
2013081000       5       1
2013081006      16       6
2013081012      25       4
2013081018      22       3
2013081100      25       4
2013081106      22       3
2013081112      24       4
2013081118      22       3
2013081200      25       4
2013081206      21       3
2013081212      24       4
2013081218      22       3
2013081300      25       4
2013081306      22       3
2013081312      25       4
2013081318      25       4
2013081400      25       4
2013081406      22       3
2013081412      25       4
2013081418      25       4
2013081500      25       4
2013081506      22       3
2013081512      25       4
2013081518      25       4
2013081600      25       4
2013081606      25       4
2013081612      25       4
2013081618      25       4
2013081700      25       4
2013081706      25       4
2013081712      25       4
2013081718      25       4
2013081800      25       4
2013081806      17       3
2013081812      13       3
2013081818      11       2
2013081900       3       2
2013081906       6       2
2013081912       2       2
2013081918       6       2
2013082000       3       2
2013082006       1       2
2013082012       3       2
2013082018       3       2
2013082100       4       1
2013082106       1       2
2013082112       3       2
2013082118       3       2
2013082200       3       2
2013082206      11       2
2013082212      12       6
2013082218      17       3
2013082300      18       4
2013082306      21       3
2013082312      23       3
2013082318      25       4
2013082400      25       4
2013082406      25       4
2013082412      25       4
2013082418      25       4
2013082500      25       4
2013082506      21       3
2013082512      25       4
2013082518      21       3
2013082600      21       3
2013082606      21       3
2013082612      21       3
2013082618      21       3
2013082700      21       3
2013082706      21       3
2013082712      21       3
2013082718      21       3
2013082800      21       3
2013082806      21       3
2013082812      21       3
2013082818      21       3
2013082900      23       3
2013082906      21       3
2013082912      22       3
2013082918      22       3
2013083000      22       3
2013083006      21       3
2013083012      22       3
2013083018      21       3
2013083100      25       4
2013083106      21       3
2013083112      21       3
2013083118      21       3
2013090100       7       2
2013090106      11       2
2013090112      11       2
2013090118      11       2
2013090200      16       6
2013090206      16       6
2013090212      21       2
2013090218      21       2
2013090300      22       1
2013090306      21       2
2013090312      19       5
2013090318      14       5
2013090400      15       4
2013090406      10       4
2013090412      10       4
2013090418       5       4
2013090500       5       4
2013090506       4       3
2013090512       4       3
2013090518       3       3
2013090600       4       3
2013090606       1       3
2013090612       1       3
2013090618       1       3
2013090700       1       3
2013090706       1       3
2013090712       1       3
2013090718       1       3
2013090800       3       3
2013090806       2       3
2013090812       4       3
2013090818       5       4
2013090900       5       4
2013090906       5       4
2013090912       5       4
2013090918       5       4
2013091000       5       4
2013091006       4       3
2013091012       5       4
2013091018       3       3
2013091100       3       3
2013091106       1       3
2013091112       1       3
2013091118       1       3
2013091200       1       3
2013091206       1       3
2013091212       1       3
2013091218       1       3
2013091300       1       3
2013091306       1       3
2013091312       2       3
2013091318       3       3
2013091400       4       3
2013091406       3       3
2013091412       5       4
2013091418       5       4
2013091500       5       4
2013091506       4       3
2013091512       5       4
2013091518       4       3
2013091600       4       3
2013091606       2       3
2013091612       3       3
2013091618       2       3
2013091700       2       3
2013091706       1       3
2013091712       2       3
2013091718       1       3
2013091800      11       2
2013091806      11       2
2013091812      16       6
2013091818      11       2
2013091900      11       2
2013091906      11       2
2013091912      16       6
2013091918      11       2
2013092000      16       6
2013092006      21       2
2013092012      21       2
2013092018      21       2
2013092100      21       2
2013092106      21       2
2013092112      21       2
2013092118      21       2
2013092200      21       2
2013092206      21       2
2013092212      21       2
2013092218      21       2
2013092300      21       2
2013092306      21       2
2013092312      21       2
2013092318      21       2
2013092400      21       2
2013092406      21       2
2013092412      21       2
2013092418       1       3
2013092500       1       3
2013092506       1       3
2013092512       1       3
2013092518       1       3
2013092600       1       3
2013092606       1       3
2013092612       1       3
2013092618       1       3
2013092700       1       3
2013092706       1       3
2013092712      22       1
2013092718      17       2
2013092800      23       1
2013092806      22       1
2013092812      24       1
2013092818      24       1
2013092900      25       5
2013092906      22       1
2013092912      25       5
2013092918      22       1
2013093000      22       1
2013093006      21       2
2013093012      21       2
2013093018      21       2
2013100100       1       3
2013100106       1       3
2013100112       1       3
2013100118       1       3
2013100200       1       3
2013100206       1       3
2013100212       1       3
2013100218       1       3
2013100300       1       3
2013100306       1       3
2013100312       1       3
2013100318       1       3
2013100400       4       3
2013100406      11       2
2013100412      23       1
2013100418      22       1
2013100500      23       1
2013100506      22       1
2013100512      23       1
2013100518      23       1
2013100600      24       1
2013100606      23       1
2013100612      25       4
2013100618      24       1
2013100700      25       4
2013100706      23       1
2013100712      23       1
2013100718      22       1
2013100800      22       1
2013100806      21       1
2013100812      21       1
2013100818      21       1
2013100900      22       1
2013100906      21       1
2013100912      22       1
2013100918      22       1
2013101000      22       1
2013101006      21       1
2013101012      22       1
2013101018      16       2
2013101100      17       1
2013101106      11       2
2013101112      17       1
2013101118      11       2
2013101200      12       2
2013101206      11       2
2013101212      23       1
2013101218      23       1
2013101300      23       1
2013101306      22       1
2013101312      23       1
2013101318      22       1
2013101400      22       1
2013101406      21       1
2013101412      22       1
2013101418      21       1
2013101500      22       1
2013101506      22       1
2013101512      23       1
2013101518      23       1
2013101600      25       4
2013101606      23       1
2013101612      25       4
2013101618      23       1
2013101700      23       1
2013101706       1       3
2013101712       1       3
2013101718       1       3
2013101800       1       3
2013101806       1       3
2013101812       1       3
2013101818       1       3
2013101900       1       3
2013101906       1       3
2013101912       4       3
2013101918       4       3
2013102000       5       3
2013102006       1       3
2013102012       5       3
2013102018       5       3
2013102100       5       3
2013102106       5       3
2013102112       5       3
2013102118       5       3
2013102200       5       3
2013102206       1       3
2013102212       5       3
2013102218      16       2
2013102300      16       2
2013102306      16       2
2013102312      16       2
2013102318       1       3
2013102400       5       3
2013102406       5       3
2013102412       5       3
2013102418       5       3
2013102500       5       3
2013102506       5       3
2013102512       5       3
2013102518       5       3
2013102600       5       3
2013102606       5       3
2013102612       5       3
2013102618       5       3
2013102700       5       3
2013102706       5       3
2013102712       5       3
2013102718       5       3
2013102800       5       3
2013102806       5       3
2013102812      25       4
2013102818      25       4
2013102900      25       4
2013102906      25       4
2013102912      25       4
2013102918      25       4
2013103000      25       4
2013103006      25       4
2013103012      25       4
2013103018      25       4
2013103100      25       4
2013103106      25       4
2013103112      25       4
2013103118      25       4
2013110100      20       4
2013110106      20       4
2013110112      15       4
2013110118      15       4
2013110200      15       4
2013110206      10       4
2013110212      10       4
2013110218      10       4
2013110300      10       4
2013110306      10       4
2013110312      15       4
2013110318      15       4
2013110400      15       4
2013110406      15       4
2013110412      15       4
2013110418      20       4
2013110500      20       4
2013110506      25       1
2013110512      25       1
2013110518      25       1
2013110600      25       1
2013110606      21       2
2013110612      25       1
2013110618      25       1
2013110700      25       1
2013110706      25       1
2013110712      25       1
2013110718      25       1
2013110800      25       1
2013110806      10       4
2013110812      20       4
2013110818      20       4
2013110900      20       4
2013110906      20       4
2013110912      20       4
2013110918      25       1
2013111000      25       1
2013111006      25       1
2013111012      25       1
2013111018      25       1
2013111100      25       1
2013111106      25       1
2013111112      20       4
2013111118      20       4
2013111200      20       4
2013111206      20       4
2013111212      20       4
2013111218      19       1
2013111300      20       4
2013111306      19       1
2013111312      19       1
2013111318      19       1
2013111400      19       1
2013111406      19       1
2013111412      19       1
2013111418      23       1
2013111500      23       1
2013111506      23       1
2013111512      23       1
2013111518      23       1
2013111600      23       1
2013111606      23       1
2013111612      23       1
2013111618      18       4
2013111700      18       4
2013111706      18       4
2013111712      18       4
2013111718      18       4
2013111800      18       4
2013111806      18       4
2013111812      18       4
2013111818      18       4
2013111900      18       4
2013111906      18       4
2013111912      19       1
2013111918      18       4
2013112000      19       1
2013112006      18       4
2013112012      19       1
2013112018      23       1
2013112100      24       1
2013112106      23       1
2013112112      22       1
2013112118      21       2
2013112200      21       2
2013112206      21       2
2013112212      21       2
2013112218      21       2
2013112300      21       2
2013112306      21       2
2013112312      21       2
2013112318      21       2
2013112400      22       1
2013112406      23       1
2013112412      24       1
